productid,productskuid,New Product Name,Quantity,New_level1,New_level2,Valued_level2,New_level3,brandname,orig_score,aggr_score
100005195,10096734.0,appitas jalapeno pita chips,150 g,snacks,snacks,snacks,potato chips branded,Appitas,0.0,0.0
100117103,10128844.0,appitas jalapeno pita chips,60 g,snacks,,,chips,Appitas,0.0,0.0
100017299,10020124.0,bharat channu chat masala,500 g,masala,spices & masalas,spices & masalas,blended spices,Bharat,0.0,0.0
100041170,10048631.0,bharat channu chat masala,1 pcs,masala,spices & masalas,spices & masalas,blended spices,Bharat,0.0,0.0
100085893,10098126.0,bhikharam chandmal badam lachha mixture,150 g,snacks,snacks,,other snacks,Bhikharam Chandmal,0.0,0.0
100017561,10020462.0,bikano khatta meetha,85 g,snacks,snacks,snacks,mixture,Bikano Namkeens,0.0,0.0
100018478,10021520.0,bikano moong dal,75 g,snacks,snacks,snacks,namkeen,Bikano Namkeens,0.0,0.0
100018323,10021334.0,bikano moong dal,200G PP,snacks,snacks,snacks,namkeen,Bikano Namkeens,0.0,0.0
100018338,10021364.0,bikano moong dal,400 g,snacks,snacks,snacks,namkeen,Bikano,0.0,0.0
100105153,10117058.0,bikano moong dal,1 kg,snacks,snacks,snacks,namkeen,Bikano,0.0,0.0
100064086,10073053.0,cbs clove,10 gm,masala,spices & masalas,spices & masalas,whole clove,CBS,0.0,0.0
100003042,10003628.0,cakees pineapple cheese cake,500 g,snacks,snacks,snacks,pre mix,Cakees,0.0,0.0
100078576,10089854.0,captains taste banana fruit chips,150 g,snacks,snacks,snacks,banana chips - branded,Captains Taste,0.0,0.0
100153758,,captains taste banana fruit chips,150 g,snacks,,,chips,Captains Taste,0.0,0.0
100050085,10057782.0,cheetos tangy loops snacks,32 g,snacks,snacks,snacks,namkeen,Cheetos,0.0,0.0
100033164,10039696.0,crave eatables habbies khatta meetha namkeen,400 g,,snacks,snacks,namkeen,Crave,0.0,0.0
100076683,10087701.0,deccan organic green cardamom,50 g,masala,spices & masalas,spices & masalas,whole cardamon,Deccan,0.0,0.0
100068380,10078235.0,delicious whole coriander,200 g,masala,spices & masalas,spices & masalas,whole spices,Delicious,0.0,0.0
100107280,10119117.0,ekgaon vanjeera,50 g,masala,spices & masalas,spices & masalas,whole jeera,Ekgaon,0.0,0.0
100107275,10119114.0,ekgaon vanjeera,200 g,masala,spices & masalas,spices & masalas,whole jeera,Ekgaon,0.0,0.0
100064096,10073070.0,ekgaon vanjeera,100 g,masala,spices & masalas,spices & masalas,powdered jeera,Ekgaon,0.0,0.0
100114760,10126501.0,everest black pepper powder,100 g,masala,spices & masalas,spices & masalas,powdered spices,Everest,0.0,3.599606959452896e-05
100016720,10019484.0,everest black pepper powder,50 g,masala,spices & masalas,spices & masalas,powdered spices,Everest,3.599606959452896e-05,3.599606959452896e-05
100017092,10019931.0,everest kesari milk masala,50 g,masala,spices & masalas,spices & masalas,blended masalas,Everest,0.0,4.370197659875952e-05
100033959,10040587.0,everest kesari milk masala,20 g,masala,spices & masalas,spices & masalas,blended masalas,Everest,0.0,4.370197659875952e-05
100092120,10104859.0,everest kesari milk masala,10 g,masala,spices & masalas,spices & masalas,blended masalas,Everest,0.0,4.370197659875952e-05
100045038,10052663.0,everest kesari milk masala,100 g,masala,spices & masalas,spices & masalas,blended masalas,Everest,4.370197659875952e-05,4.370197659875952e-05
100017590,10020503.0,garden cornflakes mixture,125 g,snacks,snacks,snacks,mixture,Garden,0.0,0.0
100018569,10021688.0,garden moong dal,,snacks,snacks,snacks,namkeen,Garden,0.0,4.011292574525089e-05
100064977,10074123.0,geofresh organic cumin powder,50 g,masala,spices & masalas,spices & masalas,powdered cumin,Geo Fresh,0.0,0.0
100102047,10114236.0,geofresh organic cumin powder,180 g,masala,spices & masalas,spices & masalas,powdered cumin,Geo Fresh,0.0,0.0
100102046,10114235.0,geofresh organic cumin powder,425 g,masala,spices & masalas,spices & masalas,powdered cumin,Geo Fresh,0.0,0.0
100049139,10056837.0,golden harvest cumin powder,100 g,,spices & masalas,spices & masalas,powdered cumin,Golden Harvest,0.0,0.0
100067135,10077390.0,grihasthi garam masala,10 g,masala,spices & masalas,spices & masalas,garam masala,Grihasthi,0.0,0.0
100099581,10111861.0,grihasthi garam masala,100 g,masala,spices & masalas,spices & masalas,blended spices,Grihasthi,0.0,0.0
100101615,10113824.0,grihasthi garam masala,50 g,masala,spices & masalas,spices & masalas,garam masala,Grihasthi,0.0,0.0
100071355,10081628.0,gujaratis mamri,200 g,snacks,snacks,snacks,namkeen,Gujarati,0.0,0.0
100018359,10021392.0,haldiram jhalmuri namkeen mix,150 g,snacks,snacks,snacks,namkeen,Haldiram Mixtures,0.0,0.0
100044405,10052001.0,haldirams namkeen navratan mix,37 g,snacks,snacks,snacks,mixture,Haldiram Mixtures,0.0,0.0
100082200,10093991.0,harshaman roasted flax seed with rock salt,50 g,snacks,snacks,snacks,nut mixes,Harshaman,0.0,0.0
100018493,10021535.0,jabsons nimbu pudina chana,150 g,snacks,snacks,snacks,namkeen,Jabsons,0.0,0.0
100106028,10117885.0,kamadhenu fenugreek,50 g,masala,spices & masalas,spices & masalas,whole spices,Kamadhenu,0.0,0.0
100090320,10103015.0,kamadhenu fenugreek,100 g,masala,spices & masalas,spices & masalas,whole spices,Kamadhenu,0.0,0.0
100144567,10156308.0,kamadhenu fenugreek,200 g,masala,spices & masalas,spices & masalas,whole spices,Kamadhenu,0.0,0.0
100036313,10043539.0,kamlesh diet bhel,180 g,snacks,snacks,snacks,namkeen,Kamlesh,0.0,0.0
100033214,10039747.0,krish classic methi masala khakhara,200 g,snacks,,,indian savouries,Krrish,0.0,0.0
100040724,10048146.0,krishna sesame rice powder,100 g,masala,spices & masalas,spices & masalas,whole spices,Krishna,0.0,0.0
100146849,10158590.0,kubal coriander powder,100 g,masala,spices & masalas,spices & masalas,powdered spices,Kubal,0.0,0.0
100005096,10005860.0,lady liberty tortilla chips chili lemon,,snacks,chips,,,Lady Liberty,0.0,0.0
100064143,10073134.0,madhusudan bhuna chana with shell,500 gm,masala,spices & masalas,spices & masalas,powdered spices,Madhusudan,0.0,0.0
100020237,10023624.0,maepranom fish crushed chilli,67 g,masala,spices & masalas,spices & masalas,blended spices,Maepranom,0.0,0.0
100017022,10019809.0,marios recheio masala,200 g,masala,spices & masalas,spices & masalas,blended spices,Marios,0.0,0.0
100070718,10080899.0,mark premium mahin saunf,100 gm,masala,spices & masalas,spices & masalas,whole spices,Mark,0.0,0.0
100153919,,miltop cardamom seeds,50 g,masala,spices & masalas,spices & masalas,whole spices,Miltop,0.0,0.0
100106057,10117916.0,ns compounded asafoetida powder,50 g,masala,spices & masalas,spices & masalas,hing,N.S,0.0,0.0
100086116,10098391.0,ns compounded asafoetida powder,100 g,masala,spices & masalas,spices & masalas,hing,N.S,0.0,0.0
100085170,10097264.0,nathans oval fryums,70 g,snacks,snacks,,other snacks,Nathans,0.0,0.0
100101582,10113793.0,nilons premium kitchen king masala,50 g,masala,spices & masalas,spices & masalas,blended spices,Nilon's,0.0,0.0
100089673,10102272.0,nilons premium kitchen king masala,100 g,masala,spices & masalas,spices & masalas,blended masalas,Nilon's,0.0,0.0
100081232,10092882.0,nirmal dalchini,,masala,spices & masalas,spices & masalas,whole spices,Nirmal,0.0,0.0
100081233,10092881.0,nirmal dalchini,100 g,masala,spices & masalas,spices & masalas,whole spices,Nirmal,0.0,0.0
100055362,10063248.0,nookad nation masti namkeen mixture,400 g,,snacks,snacks,mixture,Sayaji,0.0,0.0
100081638,10093330.0,nookad nation masti namkeen mixture,140 g,snacks,snacks,snacks,namkeen,Nookad,0.0,0.0
100086519,10098853.0,os food dalchini,100 gm,masala,spices & masalas,spices & masalas,cinnamon,OS Food,0.0,0.0
100078045,10089241.0,organic tattva dry ginger powder,50 g,masala,spices & masalas,spices & masalas,powdered spices,Himalayan,0.0,0.0
100117176,10128917.0,pantai green curry paste,400 g,masala,spices & masalas,,,Pantai,0.0,0.0
100062749,10071467.0,parrot gota jeera,100 g,masala,spices & masalas,spices & masalas,whole spices,Parrot,0.0,0.0
100101782,10113988.0,parrot gota jeera,500 g,masala,spices & masalas,spices & masalas,whole spices,Parrot,0.0,0.0
100038409,10045945.0,piknik potato chips,,snacks,snacks,snacks,potato chips branded,Piknik,0.0,0.0
100020262,10023652.0,priya biryani masala paste,,masala,spices & masalas,,,Priya,0.0,0.0
100059534,10068013.0,priya biryani masala paste,100 g,masala,spices & masalas,,,Priya,0.0,0.0
100068556,10078423.0,priya nalla karam masala,100 g,masala,spices & masalas,spices & masalas,blended masalas,Priya,0.0,0.0
100048206,10055916.0,priya snacks salted biscuits,1 pcs,snacks,biscuits,,salted biscuits,Priya,0.0,0.0
100068724,10078627.0,raghav coriander powder,100 g,masala,spices & masalas,spices & masalas,powdered spices,Raghav,0.0,0.0
100105193,10117097.0,raghav coriander powder,500 g,masala,spices & masalas,spices & masalas,powdered coriander,Raghav,0.0,0.0
100105187,10117092.0,raghav coriander powder,50 g,masala,spices & masalas,spices & masalas,powdered spices,Raghav,0.0,0.0
100045817,10053440.0,ram bandhu garam masala,15 g,masala,spices & masalas,spices & masalas,garam masala,Ram Bandhu,0.0,0.0
100013201,10015237.0,ram bandhu garam masala,200 g,masala,spices & masalas,spices & masalas,garam masala,Ram Bandhu,0.0,0.0
100146015,10157756.0,ramdev premium chhole masala,50 g,masala,spices & masalas,spices & masalas,blended masalas,Ramdev,0.0,0.0
100100509,10112737.0,ramdev premium chhole masala,100 g,masala,spices & masalas,spices & masalas,blended masalas,Ramdev,0.0,0.0
100102537,10114699.0,ravi masale goda masala,500 g,masala,spices & masalas,spices & masalas,blended spices,Ravi Masale,0.0,0.0
100066812,10076351.0,ravi masale goda masala,200 g,masala,spices & masalas,spices & masalas,blended spices,Ravi Masale,0.0,0.0
100048524,10056234.0,rings,45 g,snacks,snacks,snacks,namkeen,Daymond,0.0,0.0
100068276,10078105.0,ssp hot biscuits,200 g,snacks,snacks,snacks,namkeen,SSP,0.0,0.0
100065281,10074483.0,safe harvest chilli powder,200 g,masala,spices & masalas,spices & masalas,red chilli powder,Safe Harvest,0.0,0.0
100065282,10074482.0,safe harvest chilli powder,100 g,masala,spices & masalas,spices & masalas,red chilli powder,Safe Harvest,0.0,0.0
100016802,10019570.0,sahiba sambhar masala,100 g,masala,spices & masalas,spices & masalas,blended spices,Sahiba brand,0.0,0.0
100149490,10161231.0,samrudhi kodampuli malabar tamarind,250 gm,masala,spices & masalas,spices & masalas,whole spices,Samrudhi,0.0,0.0
100109644,10121408.0,samrudhi kodampuli malabar tamarind,100 g,,spices & masalas,spices & masalas,whole spices - tamarind,Samrudhi,0.0,0.0
100104092,10116054.0,samrudhi kodampuli malabar tamarind,250 g,masala,spices & masalas,spices & masalas,whole spices - tamarind,Samrudhi,0.0,0.0
100149489,10161230.0,samrudhi kodampuli malabar tamarind,100 gm,masala,spices & masalas,spices & masalas,whole spices,Samrudhi,0.0,0.0
100104366,10116309.0,samrudhi kodampuli malabar tamarind,500 g,,spices & masalas,spices & masalas,whole spices - tamarind,Samrudhi,0.0,0.0
100065630,10074912.0,satyam jaiphal,20 g,masala,spices & masalas,spices & masalas,powdered spices,Satyam,0.0,0.0
100079801,10091234.0,shakti shahjeera,50 g,masala,spices & masalas,spices & masalas,powdered jeera,Shakti,0.0,0.0
100086799,10099162.0,shravas corn mixture,180 g,snacks,snacks,snacks,mixture,Sharvas,0.0,0.0
100055028,10062898.0,shree ananrdana,100 g,,spices & masalas,spices & masalas,whole spices,Shree,0.0,0.0
100082559,10094372.0,shriniwas cornflakes chiwada,200 gm,snacks,snacks,snacks,chiwda,Shriniwas,0.0,0.0
100018663,10021739.0,sri sri foods moong dal namkeen,,snacks,snacks,snacks,nachos,Sri sri Ayurveda,0.0,0.0
100080331,10091862.0,sri venkateshwara curry leaf murukku,140 gm,snacks,snacks,snacks,chakli,Sree,0.0,0.0
100066821,10076377.0,suruchi premium rajasthani chilly powder,200 g,masala,spices & masalas,spices & masalas,red chilli powder,Suruchi,0.0,0.0
100100689,10112915.0,surya whole coriander,200 g,masala,spices & masalas,spices & masalas,whole spices,Surya,0.0,0.0
100072773,10083202.0,surya whole coriander,100 g,masala,spices & masalas,spices & masalas,whole corriander,Surya Food,0.0,0.0
100100687,10112913.0,surya whole coriander,500 g,masala,spices & masalas,spices & masalas,whole corriander,Surya Food,0.0,0.0
100100688,10112914.0,surya whole coriander,50 g,masala,spices & masalas,spices & masalas,whole corriander,Surya Food,0.0,0.0
100004852,10005576.0,tyrrells sweet chilli and red pep,per 150 g,snacks,snacks,snacks,potato chips branded,Tyrrells,0.0,0.0
100103784,10115757.0,tyrrells sweet chilli and red pep,per 40 g,snacks,snacks,,,Tyrrells,0.0,0.0
100005106,10005870.0,uncle chipps sendha namak,95 g,snacks,snacks,snacks,potato chips branded,Uncle Chips,0.0,0.0
100102492,10114661.0,vegmart select organic jeera powder,250 g,masala,spices & masalas,spices & masalas,powdered jeera,Vegmart,0.0,0.0
100055378,10063264.0,yellow daimond khatta meetha,350 g,snacks,snacks,snacks,mixture,Yellow,0.0,0.0
100050803,10058492.0,24 carats safforn 500 mg,,masala,spices & masalas,spices & masalas,whole spices,24 Carats,0.0,0.0
100030741,10036575.0,aachi pav bhaji masala,50 g,masala,spices & masalas,spices & masalas,blended masalas,Aachi,0.0,0.0
100034209,10040901.0,aachi pav bhaji masala,15 g,masala,spices & masalas,spices & masalas,blended spices,Aachi Masala,0.0,0.0
100113702,10125443.0,aaditya turmeric powder,200 g,masala,spices & masalas,spices & masalas,powdered spices,Aaditya,0.0,0.0
100113240,10124981.0,aaditya turmeric powder,1 kg,masala,spices & masalas,spices & masalas,powdered spices,Aaditya,0.0,0.0
100087592,10099987.0,aaditya turmeric powder,200 g,masala,spices & masalas,spices & masalas,turmeric powder,Aaditya,0.0,0.0
100113295,10125036.0,aaditya turmeric powder,100 g,masala,spices & masalas,spices & masalas,powdered spices,Aaditya,0.0,0.0
100046763,10054398.0,aaditya turmeric powder,100 g PP,masala,spices & masalas,spices & masalas,turmeric powder,Nani,0.0,0.0
100064003,10072951.0,badshah milk masala,10 g,masala,spices & masalas,spices & masalas,blended spices,Badshah,0.0,0.0
100106428,10118278.0,badshah milk masala,100 g,masala,spices & masalas,spices & masalas,blended spices,Badshah,0.0,0.0
100002998,10003580.0,bakers pista pudding mix powder,80 g,snacks,snacks,snacks,pre mix,Bakers,0.0,0.0
100089228,10101744.0,big life whole black pep,per 500 g,masala,spices & masalas,spices & masalas,black pepper powder,Big Life,0.0,0.0
100106013,10117874.0,big life whole black pep,per 100 g,masala,spices & masalas,spices & masalas,whole spices,Big Life,0.0,0.0
100004769,10005472.0,bingo spicy masala remix chips,175 g,snacks,snacks,snacks,potato chips branded,Bingo,0.0,0.0
100092712,10105404.0,bingo tomato madness mad angles,80 g,snacks,,,chips,Bingo,7.501820052193256e-05,7.501820052193256e-05
100005156,10005945.0,bingo tomato madness mad angles,40 g,snacks,,,chips,Bingo,0.0,7.501820052193256e-05
100017296,10020121.0,black salt,100 g,masala,spices & masalas,spices & masalas,powdered spices,Private Label,0.0,0.0
100101976,10114168.0,budhani bros salted potato wafers,165 g,snacks,snacks,snacks,namkeen,Budhani,0.0,0.0
100033343,10039882.0,budhani bros salted potato wafers,60 g,,snacks,snacks,namkeen,Budhani,0.0,0.0
100005161,10005955.0,cantina cheese tangy blacksmith tortilla chips,200 g,snacks,snacks,snacks,potato chips branded,Cantina,0.0,0.0
100071129,10081369.0,darshan gur para namkeen,,,snacks,snacks,namkeen,Darshan,0.0,0.0
100071128,10081368.0,darshan gur para namkeen,250 g,snacks,snacks,snacks,namkeen,Darshan,0.0,0.0
100062797,10071519.0,double horse garlic paste,100 g,masala,spices & masalas,,,Double Horse,0.0,0.0
100050240,10057929.0,dr mohans browen rice flakes,400 g,masala,spices & masalas,spices & masalas,whole grains,Dr Mohans,0.0,0.0
100050371,10058060.0,gd special powder,40 g,masala,spices & masalas,spices & masalas,hing,G.d,0.0,0.0
100136322,10148063.0,gm foods dal makhani masala,100 g,,spices & masalas,spices & masalas,blended masalas,GM Foods,0.0,0.0
100034187,10041432.0,good life chilli powder,1 kg,masala,spices & masalas,spices & masalas,powdered spices,Good Life,0.0,0.0016550803326564
100092234,10104962.0,good life chilli powder,500 g,masala,spices & masalas,spices & masalas,powdered spices,Good Life,9.841740371117032e-05,0.0016550803326564
100098747,10111090.0,good life chilli powder,200 g,masala,spices & masalas,spices & masalas,powdered spices,Good Life,0.0008957497246566,0.0016550803326564
100092232,10104961.0,good life chilli powder,100 g,masala,spices & masalas,spices & masalas,powdered spices,Good Life,0.0006609132042887,0.0016550803326564
100104120,10116080.0,gurujee banana chips,500 g,snacks,snacks,snacks,banana chips - branded,Gurujee,0.0,0.0
100070180,10080274.0,gurujee banana chips,150 g,snacks,,,chips,Gurujee,0.0,0.0
100037468,10044940.0,haldirams kaju namkeen mixture,25 g,snacks,snacks,snacks,mixture,Haldiram Mixtures,0.0,0.0
100067751,10077479.0,haldirams kaju namkeen mixture,200 g,snacks,snacks,snacks,mixture,Haldirams,0.0,0.0
100018580,10021632.0,haldirams bhavnagari,,snacks,snacks,snacks,nachos,Haldiram Snacks,0.0,0.0
100146915,10158656.0,hapima crispy fry mix,72 g,,spices & masalas,spices & masalas,blended masalas,Hapima,0.0,0.0
100051632,10059303.0,jk dry mango powder,50 g,masala,spices & masalas,spices & masalas,powdered spices,JK,0.0,0.0
100046762,10054397.0,jk dry mango powder,100 g,masala,spices & masalas,spices & masalas,powdered spices,JK,0.0,0.0
100154108,,jalaram foods diet jeera mobile khakhra,180 g,snacks,,,indian savouries,Jalaram,0.0,0.0
100064544,10073643.0,jalaram foods diet jeera mobile khakhra,180 g,snacks,snacks,snacks,khakhra,JFS,0.0,0.0
100033187,10039720.0,jalaram foods mutli grain jeera mobile khakhra,180 g,snacks,snacks,snacks,khakhra,JFS,0.0,0.0
100148467,10160208.0,jalaram foods mutli grain jeera mobile khakhra,180 g,snacks,,,indian savouries,Jalaram,0.0,0.0
100050906,10058595.0,just organik red chilli powder,100 g,masala,spices & masalas,spices & masalas,red chilli powder,Just Organik,0.0,0.0
